Date,Product Or service Name, Amount  ,restaurant_id
31-12-2025,POS Subscription - Renewal,6000,100856
31-12-2025,POS Subscription - Renewal,6000,59765
31-12-2025,POS Subscription - Renewal,6000,33817
31-12-2025,POS Subscription - Renewal,6000,34760
31-12-2025,POS Subscription - Renewal,6000,153448
31-12-2025,POS Subscription - Renewal,6000,104917
31-12-2025,POS Subscription - Renewal,6000,97113
31-12-2025,POS Subscription - Renewal,6000,61345
31-12-2025,POS Subscription - Renewal,6000,150899
31-12-2025,POS Subscription - Renewal,6000,97163
31-12-2025,POS Subscription - Renewal,6000,61621
31-12-2025,POS Subscription - Renewal,6000,130181
31-12-2025,POS Subscription - Renewal,6000,101418
31-12-2025,POS Subscription - Renewal,6000,33933
31-12-2025,POS Subscription - Renewal,6000,152613
31-12-2025,POS Subscription - Renewal,6000,33932
31-12-2025,POS Subscription - Renewal,6000,152143
31-12-2025,POS Subscription - Renewal,6000,357665
31-12-2025,POS Subscription - Renewal,6000,21108
31-12-2025,POS Subscription - Renewal,6000,360053
31-12-2025,POS Subscription - Renewal,6000,154658
31-12-2025,POS Subscription - Renewal,6000,153118
31-12-2025,POS Subscription - Renewal,6000,58428
31-12-2025,POS Subscription - Renewal,6000,151149
31-12-2025,POS Subscription - Renewal,6000,358750
31-12-2025,POS Subscription - Renewal,6000,358120
31-12-2025,POS Subscription - Renewal,6000,103691
31-12-2025,POS Subscription - Renewal,6000,103642
31-12-2025,POS Subscription - Renewal,6000,103438
31-12-2025,POS Subscription - Renewal,6000,63918
31-12-2025,POS Subscription - Renewal,6000,103296
31-12-2025,POS Subscription - Renewal,6000,357273
31-12-2025,POS Subscription - Renewal,6000,22449
31-12-2025,POS Subscription - Renewal,6000,61771
31-12-2025,POS Subscription - Renewal,6000,103659
31-12-2025,POS Subscription - Renewal,6000,22163
31-12-2025,POS Subscription - Renewal,6000,100980
31-12-2025,POS Subscription - Renewal,6000,102340
31-12-2025,POS Subscription - Renewal,6000,63998
31-12-2025,POS Subscription - Renewal,6000,62196
31-12-2025,POS Subscription - Renewal,6000,360318
31-12-2025,POS Subscription - Renewal,6000,152642
31-12-2025,POS Subscription - Renewal,6000,154057
31-12-2025,POS Subscription - Renewal,6000,153551
31-12-2025,POS Subscription - Renewal,6000,98994
31-12-2025,POS Subscription - Renewal,6000,62653
31-12-2025,POS Subscription - Renewal,6000,61476
31-12-2025,POS Subscription - Renewal,6000,19012
31-12-2025,POS Subscription - Renewal,6000,154644
31-12-2025,POS Subscription - Renewal,6000,21874
31-12-2025,POS Subscription - Renewal,6000,96640
31-12-2025,POS Subscription - Renewal,6000,98281
31-12-2025,POS Subscription - Renewal,6000,62013
31-12-2025,POS Subscription - Renewal,6000,63768
31-12-2025,POS Subscription - Renewal,6000,153714
31-12-2025,POS Subscription - Renewal,6000,153334
31-12-2025,POS Subscription - Renewal,6000,105515
31-12-2025,POS Subscription - Renewal,594.91,91032
31-12-2025,POS Subscription - Renewal,594.91,91028
31-12-2025,POS Subscription - Renewal,596.61,91014
31-12-2025,POS Subscription - Renewal,7000,334066
31-12-2025,POS Subscription - Renewal,4500,142238
31-12-2025,POS Subscription - Renewal,7000,79307
31-12-2025,POS Subscription - Renewal,7000,361142
31-12-2025,POS Subscription - Renewal,7000,360653
31-12-2025,POS Subscription - Renewal,7000,64048
31-12-2025,POS Subscription - Renewal,7000,36796
31-12-2025,POS Subscription - Renewal,7000,154704
31-12-2025,POS Subscription - Renewal,7000,100070
31-12-2025,POS Subscription - Renewal,7000,362748
31-12-2025,POS Subscription - Renewal,7000,106508
31-12-2025,POS Subscription - Renewal,7000,359880
31-12-2025,POS Subscription - Renewal,7000,365331
31-12-2025,POS Subscription - Renewal,7000,354555
31-12-2025,POS Subscription - Renewal,7000,66094
31-12-2025,POS Subscription - Renewal,7000,106357
31-12-2025,POS Subscription - Renewal,7000,361995
31-12-2025,POS Subscription - Renewal,7000,66810
31-12-2025,POS Subscription - Renewal,7000,56840
31-12-2025,POS Subscription - Renewal,7000,105795
31-12-2025,POS Subscription - Renewal,7000,154940
31-12-2025,POS Subscription - Renewal,7000,362510
31-12-2025,POS Subscription - Renewal,7000,58456
31-12-2025,POS Subscription - Renewal,7000,155301
31-12-2025,POS Subscription - Renewal,4500,360893
31-12-2025,POS Subscription - Renewal,4500,360891
31-12-2025,POS Subscription - Renewal,7000,155730
31-12-2025,POS Subscription - Renewal,7000,417110
31-12-2025,POS Subscription - Renewal,7000,154803
31-12-2025,POS Subscription - Renewal,7000,360926
31-12-2025,POS Subscription - Renewal,7000,107633
31-12-2025,POS Subscription - Renewal,7000,148801
31-12-2025,POS Subscription - Renewal,7000,23030
31-12-2025,POS Subscription - Renewal,7000,359758
31-12-2025,POS Subscription - Renewal,7000,151849
31-12-2025,POS Subscription - Renewal,7000,109026
31-12-2025,POS Subscription - Renewal,7000,314149
31-12-2025,POS Subscription - Renewal,7000,37988
29-12-2025,POS Subscription - Renewal,51484,147595
11-12-2025,POS Subscription - Renewal,5084.74,152412
01-12-2025,Android POS Lite + Printer,6000,413288
13-12-2025,Android POS Lite + Printer,6500,415723
13-01-2026,Android Lite,5000,420044
21-01-2026,POS Subscription,5000,377122
02-01-2026,Android POS,7500,418449
02-01-2026,Android POS,7500,384896
02-01-2026,Android POS,7500,415538
02-01-2026,Android POS,7500,418975
02-01-2026,Android POS,7500,417135
02-01-2026,Android POS,7500,417665
05-01-2026,Android POS,7500,416279
06-01-2026,Android POS,7500,419723
06-01-2026,Android POS,7500,417459
06-01-2026,Android POS,7500,417333
06-01-2026,Android POS,7500,415122
06-01-2026,Android POS,7500,420208
07-01-2026,Android POS,7500,419717
07-01-2026,Android POS,7500,418390
07-01-2026,Pos subscription,10000,419819
07-01-2026,Android POS,7500,420417
09-01-2026,Pos subscription,10000,420659
10-01-2026,Android POS,7500,420437
12-01-2026,Android POS,7500,419619
12-01-2026,Android POS,7500,419848
13-01-2026,Android POS,7500,421259
13-01-2026,Android POS,7500,421326
14-01-2026,Android POS,7500,419967
15-01-2026,Android POS,7500,420409
15-01-2026,Android POS,7500,410365
17-01-2026,Android POS,7500,422564
19-01-2026,Android POS,7500,419815
19-01-2026,Android POS,6500,422033
20-01-2026,Android POS,7500,421602
20-01-2026,Android POS,7500,421573
21-01-2026,Android POS,7500,422243
22-01-2026,Android POS,7500,408762
22-01-2026,Android POS,7500,419841
22-01-2026,Pos subscription,10000,420658
23-01-2026,Android POS,7500,420117
23-01-2026,Android POS,7500,422441
23-01-2026,Android POS,7500,408765
24-01-2026,POS Subscription - Renewal,7500,364840
24-01-2026,Android POS,7500,422438
28-01-2026,Android POS,7000,422582
29-01-2026,Android POS,7500,421193
29-01-2026,Android POS,7500,418934
31-01-2026,Android POS,7500,402403
31-01-2026,Android POS,7500,402406
02-01-2026,Android POS - Renewal income,4500,356315
03-01-2026,Android POS - Renewal income,4500,106263
03-01-2026,Android POS - Renewal income,4500,156109
03-01-2026,Android POS - Renewal income,4500,106799
03-01-2026,Android POS - Renewal income,4500,105529
03-01-2026,Android POS - Renewal income,4500,155214
03-01-2026,Android POS - Renewal income,4500,154379
04-01-2026,Android POS - Renewal income,4500,141074
05-01-2026,Android POS - Renewal income,4500,355635
05-01-2026,Android POS - Renewal income,4500,343394
05-01-2026,Android POS - Renewal income,4500,360783
06-01-2026,Android POS - Renewal income,4500,106153
06-01-2026,Android POS - Renewal income,4500,354061
06-01-2026,Android POS - Renewal income,4500,105753
06-01-2026,Android POS - Renewal income,4500,150501
06-01-2026,Android POS - Renewal income,4500,361101
06-01-2026,Android POS - Renewal income,4500,106562
06-01-2026,Android POS - Renewal income,4500,155423
07-01-2026,Android POS - Renewal income,7500,366715
07-01-2026,Android POS - Renewal income,4000,105200
07-01-2026,Android POS - Renewal income,4000,105197
07-01-2026,Android POS - Renewal income,4000,105201
07-01-2026,Android POS - Renewal income,4000,105199
08-01-2026,Android POS - Renewal income,4500,155707
08-01-2026,Android POS - Renewal income,4500,155228
08-01-2026,Android POS - Renewal income,4500,64837
09-01-2026,Android POS - Renewal income,4500,127377
09-01-2026,Android POS - Renewal income,4500,107943
09-01-2026,Android POS - Renewal income,4500,360319
09-01-2026,Android POS - Renewal income,4500,360429
11-01-2026,Android POS - Renewal income,4500,361149
12-01-2026,Android POS - Renewal income,4500,362761
12-01-2026,Android POS - Renewal income,4500,118069
12-01-2026,Android POS - Renewal income,4500,91791
12-01-2026,Android POS - Renewal income,4500,65697
13-01-2026,Android POS - Renewal income,4500,363233
13-01-2026,Android POS - Renewal income,4500,360784
14-01-2026,Android POS - Renewal income,4500,365926
14-01-2026,Android POS - Renewal income,4500,110674
14-01-2026,Android POS - Renewal income,4500,110673
15-01-2026,Android POS - Renewal income,4500,23125
15-01-2026,Android POS - Renewal income,4500,157504
15-01-2026,Android POS - Renewal income,4500,351080
16-01-2026,Android POS - Renewal income,7500,107993
16-01-2026,Android POS - Renewal income,7500,107992
16-01-2026,Android POS - Renewal income,7500,107991
16-01-2026,Android POS - Renewal income,7500,107990
16-01-2026,Android POS - Renewal income,7500,107994
16-01-2026,Android POS - Renewal income,4500,362884
17-01-2026,Android POS - Renewal income,4500,362495
17-01-2026,Android POS - Renewal income,4500,64089
17-01-2026,Android POS - Renewal income,4500,360785
17-01-2026,Android POS - Renewal income,4500,363574
17-01-2026,Android POS - Renewal income,4500,108357
17-01-2026,Android POS - Renewal income,4500,154327
18-01-2026,Android POS - Renewal income,4500,139739
18-01-2026,Android POS - Renewal income,4500,108338
19-01-2026,Android POS - Renewal income,4500,108342
19-01-2026,Android POS - Renewal income,4500,365225
19-01-2026,Android POS - Renewal income,4500,315004
19-01-2026,Android POS - Renewal income,4500,365223
19-01-2026,Android POS - Renewal income,4500,368446
19-01-2026,Android POS - Renewal income,4500,368449
20-01-2026,Android POS - Renewal income,4500,363412
20-01-2026,Android POS - Renewal income,4500,107818
20-01-2026,Android POS - Renewal income,4500,107820
20-01-2026,Android POS - Renewal income,4500,356316
21-01-2026,Android POS - Renewal income,4500,158423
21-01-2026,Android POS - Renewal income,4500,155961
22-01-2026,Android POS - Renewal income,4500,99172
22-01-2026,Android POS - Renewal income,4500,356322
22-01-2026,Android POS - Renewal income,4500,38114
22-01-2026,Android POS - Renewal income,4500,364366
22-01-2026,Android POS - Renewal income,6750,158263
23-01-2026,Android POS - Renewal income,4500,361967
24-01-2026,Android POS - Renewal income,4500,157701
25-01-2026,Android POS - Renewal income,4500,158899
25-01-2026,Android POS - Renewal income,4500,150511
25-01-2026,Android POS - Renewal income,4500,92210
28-01-2026,Android POS - Renewal income,4500,363963
28-01-2026,Android POS - Renewal income,4500,157801
28-01-2026,Android POS - Renewal income,4500,159106
28-01-2026,Android POS - Renewal income,4500,150510
28-01-2026,Android POS - Renewal income,4500,363450
28-01-2026,Android POS - Renewal income,4500,362050
28-01-2026,Android POS - Renewal income,4500,369120
29-01-2026,Android POS - Renewal income,4500,364838
29-01-2026,Android POS - Renewal income,4500,107812
30-01-2026,Android POS - Renewal income,4500,365191
30-01-2026,Android POS - Renewal income,4500,108832
30-01-2026,Android POS - Renewal income,17568.6,112788
30-01-2026,Android POS - Renewal income,17568.6,112784
30-01-2026,Android POS - Renewal income,15337.3,115735
31-01-2026,Android POS - Renewal income,4500,67703
31-01-2026,Android POS - Renewal income,4500,361100
31-01-2026,Android POS - Renewal income,4500,110136
31-01-2026,Android POS - Renewal income,4500,362496
29-01-2026,POS Subscription,19956,412857
29-01-2026,POS Subscription,31181,422657
31-01-2026,POS Subscription,72039,418084
31-01-2026,POS Subscription,73356,415958
23-01-2026,POS Subscription,9047,378583
03-01-2026,POS Subscription,2500,408119
07-01-2026,POS Subscription - Renewal,2250,116078
07-01-2026,POS Subscription,2250,377644
24-01-2026,POS Subscription,2500,408737
29-01-2026,POS Subscription,2500,418429
01-01-2026,Pos subscription,10000,419023
01-01-2026,Pos subscription,9000,419178
01-01-2026,Pos subscription,10000,414224
01-01-2026,Pos subscription,10000,411691
01-01-2026,Pos subscription,10000,418200
01-01-2026,Pos subscription,10000,418654
01-01-2026,Pos subscription,9000,418038
01-01-2026,Pos subscription,10000,419540
01-01-2026,Pos subscription,10000,418652
01-01-2026,Pos subscription,10000,418135
02-01-2026,Pos subscription,10000,417146
02-01-2026,Pos subscription,9000,416676
02-01-2026,Pos subscription,9000,411622
02-01-2026,Pos subscription,10000,417024
02-01-2026,Pos subscription,10000,418348
02-01-2026,Pos subscription,10000,417334
02-01-2026,Pos subscription,10000,416949
02-01-2026,Pos subscription,9000,417833
02-01-2026,Pos subscription,10000,414711
02-01-2026,Pos subscription,9000,419602
02-01-2026,Pos subscription,10000,419609
02-01-2026,Pos subscription,9000,413136
02-01-2026,Pos subscription,10000,417977
02-01-2026,Pos subscription,10000,418501
03-01-2026,Pos subscription,10000,419050
03-01-2026,Pos subscription,9000,419370
03-01-2026,Pos subscription,10000,418256
03-01-2026,Pos subscription,10000,416554
03-01-2026,Pos subscription,10000,419451
03-01-2026,Pos subscription,10000,419528
03-01-2026,Pos subscription,9000,413385
03-01-2026,Pos subscription,10000,419695
03-01-2026,Pos subscription,10000,416183
03-01-2026,Pos subscription,9000,418748
03-01-2026,Pos subscription,10000,418225
03-01-2026,Pos subscription,19000,418984
03-01-2026,Pos subscription,10000,418155
03-01-2026,Pos subscription,9000,419457
03-01-2026,Pos subscription,9000,421167
04-01-2026,Pos subscription,10000,417556
04-01-2026,Pos subscription,10000,418407
04-01-2026,Pos subscription,10000,416154
04-01-2026,Pos subscription,10000,418588
04-01-2026,Pos subscription,9000,419218
04-01-2026,Pos subscription,10000,419805
04-01-2026,Pos subscription,9000,418093
05-01-2026,Pos subscription,10000,418362
05-01-2026,Pos subscription,9000,419089
05-01-2026,Pos subscription,10000,418498
05-01-2026,Pos subscription,10000,418743
05-01-2026,Pos subscription,10000,419740
05-01-2026,Pos subscription,9000,413467
05-01-2026,Pos subscription,9000,418551
05-01-2026,Pos subscription,9000,407594
05-01-2026,Pos subscription,9000,407593
05-01-2026,Pos subscription,9000,418688
05-01-2026,Pos subscription,10000,419943
05-01-2026,Pos subscription,10000,418439
05-01-2026,Pos subscription,10000,418240
05-01-2026,Pos subscription,10000,418509
05-01-2026,Pos subscription,10000,418836
05-01-2026,Pos subscription,10000,419708
05-01-2026,Pos subscription,10000,416405
05-01-2026,Pos subscription,9000,419940
05-01-2026,Pos subscription,9000,420010
05-01-2026,Pos subscription,10000,411278
05-01-2026,Pos subscription,10000,419732
06-01-2026,Pos subscription,9000,418955
06-01-2026,Pos subscription,9000,418733
06-01-2026,Pos subscription,9000,417186
06-01-2026,Pos subscription,10000,420018
06-01-2026,Pos subscription,10000,419387
06-01-2026,Pos subscription,10000,407935
06-01-2026,Pos subscription,10000,416848
06-01-2026,Pos subscription,10000,418741
06-01-2026,Pos subscription,10000,419654
06-01-2026,Pos subscription,10000,419752
06-01-2026,Pos subscription,9000,419068
06-01-2026,Pos subscription,9000,420219
06-01-2026,Pos subscription,9000,420218
06-01-2026,Pos subscription,10000,420433
07-01-2026,Pos subscription,19000,417932
07-01-2026,Pos subscription,10000,420259
07-01-2026,Pos subscription,10000,419286
07-01-2026,Pos subscription,10000,419281
07-01-2026,Pos subscription,10000,418899
07-01-2026,Pos subscription,10000,419222
07-01-2026,Pos subscription,10000,418890
07-01-2026,Pos subscription,9000,419054
07-01-2026,Pos subscription,10000,420390
07-01-2026,Pos subscription,10000,420435
07-01-2026,Pos subscription,9000,420476
07-01-2026,Pos subscription,9000,420600
07-01-2026,Pos subscription,9000,420599
07-01-2026,Pos subscription,9000,420601
08-01-2026,Pos subscription,10000,420430
08-01-2026,Pos subscription,9000,418664
08-01-2026,Pos subscription,10000,419539
08-01-2026,Pos subscription,10000,419078
08-01-2026,Pos subscription,9000,418530
08-01-2026,Pos subscription,10000,413427
08-01-2026,Pos subscription,9000,420487
08-01-2026,Pos subscription,10000,418041
08-01-2026,Pos subscription,10000,420568
08-01-2026,Pos subscription,9000,419351
08-01-2026,Pos subscription,10000,420542
08-01-2026,Pos subscription,9000,420495
08-01-2026,Pos subscription,9000,418910
08-01-2026,Pos subscription,9000,419473
09-01-2026,Pos subscription,9000,420533
09-01-2026,Pos subscription,10000,420618
09-01-2026,Pos subscription,10000,419237
09-01-2026,Pos subscription,10000,416522
09-01-2026,Pos subscription,10000,420781
09-01-2026,Pos subscription,10000,420614
09-01-2026,Pos subscription,10000,419480
09-01-2026,Pos subscription,10000,418088
09-01-2026,Pos subscription,10000,415426
10-01-2026,Pos subscription,10000,419345
10-01-2026,Pos subscription,10000,420528
10-01-2026,Pos subscription,10000,417722
10-01-2026,Pos subscription,9000,419643
10-01-2026,Pos subscription,9000,404709
10-01-2026,Pos subscription,9000,416991
10-01-2026,Pos subscription,10000,420239
10-01-2026,Pos subscription,9000,419355
